STATEFP,COUNTYFP,TRACTCE,GEOID,NAME_shp,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NAME_acs,total_population,total_commuters,public_transit_commuters,drove_alone,carpooled,worked_from_home,travel_time_total,commute_60_to_89_min,commute_90_plus_min,median_household_income,total_households_vehicles,zero_vehicle_households,total_pop_race,white_non_hispanic,black,asian,hispanic_latino,state,county,tract,county_name,area_sq_km,transit_mode_share,zero_vehicle_pct,long_commute_pct,pop_density,stop_count,agencies_serving,pct_area_covered_800m,dist_to_nearest_bart_m,stop_density_per_sq_km,avg_stop_departures_per_day
06,013,324002,06013324002,3240.02,Census Tract 3240.02,G5020,S,2027097,0,+37.9515743,-122.0605372,Census Tract 3240.02; Contra Costa County; California,4740,3147,278,2077,179,87,2762,498,178,103581,2464,240,4740,2520,496,963,525,6,13,324002,Contra Costa,2.027100988450007,0.08833809977756593,0.09740259740259741,0.2148077534159517,2338.314680426638,0,0,0.0,2599.6868452656754,0.0,0.0
06,013,320004,06013320004,3200.04,Census Tract 3200.04,G5020,S,5911930,20167,+37.9992449,-122.0795275,Census Tract 3200.04; Contra Costa County; California,6599,3467,105,2313,245,57,2739,388,114,118109,2610,54,6599,3912,85,971,1210,6,13,320004,Contra Costa,5.932097433559836,0.03028554946639746,0.020689655172413793,0.14479376982982406,1112.4227263475607,0,0,0.0,4927.6642211472945,0.0,0.0
06,013,336201,06013336201,3362.01,Census Tract 3362.01,G5020,S,1240588,0,+37.9604171,-122.0474661,Census Tract 3362.01; Contra Costa County; California,3376,1747,122,1078,310,109,1645,130,130,92708,1356,76,3376,1332,121,383,1361,6,13,336201,Contra Costa,1.240587247476989,0.06983400114481969,0.05604719764011799,0.14882655981682885,2721.291877589302,0,0,0.0,2189.4361159732634,0.0,0.0
06,013,338203,06013338203,3382.03,Census Tract 3382.03,G5020,S,1577045,0,+37.9256927,-122.0541352,Census Tract 3382.03; Contra Costa County; California,5431,3768,895,1541,372,1,2893,549,60,142840,2707,256,5431,2287,251,1604,981,6,13,338203,Contra Costa,1.5770449628651746,0.23752653927813164,0.09456963428149243,0.16162420382165604,3443.7825983939997,0,0,63.22438943064902,342.06178337276356,0.0,0.0
06,013,338204,06013338204,3382.04,Census Tract 3382.04,G5020,S,2649159,15822,+37.9190883,-122.0467663,Census Tract 3382.04; Contra Costa County; California,6600,3712,608,1823,167,49,2832,438,243,140739,2981,78,6600,3699,339,1121,696,6,13,338204,Contra Costa,2.6649806324739322,0.16379310344827586,0.02616571620261657,0.18345905172413793,2476.5658405078702,0,0,2.4364734262894485,1311.0724982141128,0.0,0.0
06,013,345204,06013345204,3452.04,Census Tract 3452.04,G5020,S,14656887,5258,+37.8320573,-122.0429151,Census Tract 3452.04; Contra Costa County; California,3152,1442,30,887,76,88,1081,162,25,237841,1083,20,3152,2575,0,258,283,6,13,345204,Contra Costa,14.662143811823551,0.020804438280166437,0.018467220683287166,0.12968099861303745,214.97538425848938,0,0,0.0,8124.582753328609,0.0,0.0
06,013,345203,06013345203,3452.03,Census Tract 3452.03,G5020,S,26933241,0,+37.8053853,-122.0228527,Census Tract 3452.03; Contra Costa County; California,6954,3465,44,1771,242,182,2259,165,118,177356,2733,80,6954,5698,37,388,576,6,13,345203,Contra Costa,26.93323892049328,0.012698412698412698,0.029271862422246615,0.08167388167388168,258.19397438711906,0,0,0.0,11824.227860330282,0.0,0.0
06,013,345112,06013345112,3451.12,Census Tract 3451.12,G5020,S,8496394,0,+37.7615190,-121.9272789,Census Tract 3451.12; Contra Costa County; California,7723,3553,207,1942,186,87,2422,416,150,184091,2676,125,7723,2792,186,3769,502,6,13,345112,Contra Costa,8.49639116847721,0.05826062482409232,0.04671150971599402,0.15930199831128625,908.974157010732,0,0,0.0,6866.124746191926,0.0,0.0
06,013,345113,06013345113,3451.13,Census Tract 3451.13,G5020,S,5433439,0,+37.7955701,-121.9415913,Census Tract 3451.13; Contra Costa County; California,4767,2253,44,1502,112,52,1710,292,149,222212,1743,83,4767,2347,61,1614,411,6,13,345113,Contra Costa,5.43343958671598,0.019529516200621395,0.047619047619047616,0.19573901464713714,877.3448059779051,0,0,0.0,10714.900316225796,0.0,0.0
06,001,441402,06001441402,4414.02,Census Tract 4414.02,G5020,S,1662787,0,+37.5823293,-122.0400088,Census Tract 4414.02; Alameda County; California,5344,2335,169,1318,115,0,1641,288,87,180938,1796,68,5344,944,68,3508,383,6,1,441402,Alameda,1.6627842468810095,0.07237687366167024,0.0378619153674833,0.16059957173447537,3213.8865941411714,0,0,0.0,2209.464274345333,0.0,0.0
06,001,441501,06001441501,4415.01,Census Tract 4415.01,G5020,S,2858378,0,+37.5695603,-122.0740416,Census Tract 4415.01; Alameda County; California,5723,2431,107,1437,246,0,1830,210,68,184967,1663,9,5723,472,287,4453,287,6,1,441501,Alameda,2.858379029468104,0.04401480872069107,0.005411906193625977,0.11435623200329083,2002.1837345570482,0,0,0.0,5529.688114716459,0.0,0.0
06,001,441521,06001441521,4415.21,Census Tract 4415.21,G5020,S,1623727,0,+37.5730234,-122.0528477,Census Tract 4415.21; Alameda County; California,6016,2647,260,1316,208,9,1886,360,62,229318,1832,53,6016,687,15,4339,332,6,1,441521,Alameda,1.6237230125936153,0.09822440498677748,0.028930131004366814,0.15942576501700037,3705.0654288569117,0,0,0.0,3701.271213195075,0.0,0.0
06,001,441522,06001441522,4415.22,Census Tract 4415.22,G5020,S,1315100,0,+37.5846106,-122.0572653,Census Tract 4415.22; Alameda County; California,5275,2226,64,1501,166,0,1731,161,95,178182,1466,38,5275,956,138,3663,364,6,1,441522,Alameda,1.3150969123857459,0.028751123090745734,0.02592087312414734,0.11500449236298294,4011.1112347077965,0,0,0.0,3589.6091002890616,0.0,0.0
06,001,441601,06001441601,4416.01,Census Tract 4416.01,G5020,S,1296670,0,+37.5635065,-122.0305636,Census Tract 4416.01; Alameda County; California,4774,2162,94,1439,28,0,1618,271,59,189667,1544,24,4774,1485,390,2027,685,6,1,441601,Alameda,1.2966683850489402,0.043478260869565216,0.015544041450777202,0.15263644773358,3681.7431928208957,0,0,0.0,3243.1221079569095,0.0,0.0
06,001,441602,06001441602,4416.02,Census Tract 4416.02,G5020,S,1682081,0,+37.5569619,-122.0212342,Census Tract 4416.02; Alameda County; California,7509,3387,97,2256,297,36,2713,296,117,121667,2276,121,7509,2066,635,2578,1741,6,1,441602,Alameda,1.6820817169869133,0.02863891349276646,0.0531634446397188,0.1219368172423974,4464.111299806977,0,0,0.0,3768.1422196351664,0.0,0.0
06,001,441800,06001441800,4418,Census Tract 4418,G5020,S,2037722,0,+37.5591958,-121.9915699,Census Tract 4418; Alameda County; California,6209,2919,108,1489,133,8,1770,143,84,152667,2248,137,6209,2007,110,3607,346,6,1,441800,Alameda,2.037715541811385,0.03699897225077081,0.06094306049822064,0.0777663583418979,3047.0396248146776,0,0,12.672370437079831,1329.5556339943273,0.0,0.0
06,001,441921,06001441921,4419.21,Census Tract 4419.21,G5020,S,846804,0,+37.5424223,-121.9678076,Census Tract 4419.21; Alameda County; California,3849,2303,189,1434,116,0,1786,272,71,163468,1286,0,3849,714,12,1937,924,6,1,441921,Alameda,0.8468073933751022,0.08206686930091185,0.0,0.14893617021276595,4545.30750453078,0,0,0.0,1844.941713451439,0.0,0.0
06,001,441923,06001441923,4419.23,Census Tract 4419.23,G5020,S,1509388,0,+37.5509616,-121.9850062,Census Tract 4419.23; Alameda County; California,5777,2497,215,1072,364,30,1691,179,44,132810,2233,228,5777,694,197,3958,750,6,1,441923,Alameda,1.509387943115249,0.08610332398878655,0.10210479175996418,0.08930716860232278,3827.3791879354494,0,0,29.216544819633082,1031.558385156909,0.0,0.0
06,001,442100,06001442100,4421,Census Tract 4421,G5020,S,1858816,0,+37.5481429,-121.9499143,Census Tract 4421; Alameda County; California,5327,2594,127,1336,145,0,1664,220,19,227949,1592,6,5327,464,85,4448,65,6,1,442100,Alameda,1.858814917562314,0.048959136468774096,0.0037688442211055275,0.09213569776407093,2865.804416389089,0,0,0.0,2574.817714411781,0.0,0.0
06,001,442400,06001442400,4424,Census Tract 4424,G5020,S,1582838,0,+37.5313806,-121.9737794,Census Tract 4424; Alameda County; California,6417,3157,86,1924,408,147,2666,355,39,124886,1983,41,6417,1573,112,2805,1601,6,1,442400,Alameda,1.582833688664536,0.027241051631295535,0.020675743822491176,0.12480202724105163,4054.1214443155636,0,0,0.0,2910.11510505629,0.0,0.0
06,001,440337,06001440337,4403.37,Census Tract 4403.37,G5020,S,1134111,0,+37.5937696,-122.0108429,Census Tract 4403.37; Alameda County; California,2852,1356,88,819,43,0,961,95,50,250001,734,0,2852,157,140,2226,259,6,1,440337,Alameda,1.1341101190057599,0.06489675516224189,0.0,0.10693215339233038,2514.746982859356,0,0,46.7722302612188,654.7842947633727,0.0,0.0
06,001,440338,06001440338,4403.38,Census Tract 4403.38,G5020,S,865406,0,+37.5882461,-122.0142011,Census Tract 4403.38; Alameda County; California,4095,2165,458,1073,222,0,1771,281,56,144850,1657,89,4095,913,20,2650,386,6,1,440338,Alameda,0.8654075216327464,0.2115473441108545,0.05371152685576343,0.1556581986143187,4731.874749914408,2,1,79.49619466745942,386.71978214970295,2.3110499389081363,21.0
06,001,451103,06001451103,4511.03,Census Tract 4511.03,G5020,S,60250500,0,+37.6388221,-121.7290430,Census Tract 4511.03; Alameda County; California,1361,531,0,377,0,0,403,46,16,250001,383,0,1361,1174,24,0,163,6,1,451103,Alameda,60.25050639910166,0.0,0.0,0.1167608286252354,22.58902175833484,0,0,0.0,16537.376810380945,0.0,0.0
06,001,432602,06001432602,4326.02,Census Tract 4326.02,G5020,S,613212,0,+37.7247163,-122.1508066,Census Tract 4326.02; Alameda County; California,3123,1788,282,1014,96,86,1540,120,56,109274,1276,126,3123,443,790,812,929,6,1,432602,Alameda,0.6132095702529006,0.15771812080536912,0.0987460815047022,0.09843400447427293,5092.875505370878,0,0,22.385194175622473,930.0699108513935,0.0,0.0
06,001,451104,06001451104,4511.04,Census Tract 4511.04,G5020,S,492034442,5503316,+37.6343064,-121.6163068,Census Tract 4511.04; Alameda County; California,7164,3417,107,2171,396,7,2749,332,350,177210,2172,113,7164,3870,3,1761,1289,6,1,451104,Alameda,497.53779934177555,0.031314018144571264,0.05202578268876611,0.19959028387474392,14.39890599162056,0,0,0.0,25151.929714300077,0.0,0.0
06,001,441928,06001441928,4419.28,Census Tract 4419.28,G5020,S,2533680,253509,+37.5499103,-121.9629333,Census Tract 4419.28; Alameda County; California,3736,2030,217,849,60,44,1170,224,187,151902,1477,77,3736,627,493,2020,292,6,1,441928,Alameda,2.7871901508473167,0.10689655172413794,0.052132701421800945,0.20246305418719213,1340.418054672101,0,0,4.086813466814513,1384.7652291483819,0.0,0.0
06,001,441929,06001441929,4419.29,Census Tract 4419.29,G5020,S,482755,0,+37.5543457,-121.9723074,Census Tract 4419.29; Alameda County; California,3064,1624,270,460,70,65,909,222,60,126111,1510,265,3064,657,26,2111,237,6,1,441929,Alameda,0.4827548749077436,0.16625615763546797,0.17549668874172186,0.17364532019704434,6346.906389263377,0,0,90.06141947175708,516.8001031552097,0.0,0.0
06,001,441701,06001441701,4417.01,Census Tract 4417.01,G5020,S,1101467,0,+37.5479521,-122.0150386,Census Tract 4417.01; Alameda County; California,3884,1528,36,1035,98,40,1209,146,19,133606,1211,150,3884,455,18,2480,774,6,1,441701,Alameda,1.1014682761918406,0.02356020942408377,0.12386457473162675,0.10798429319371727,3526.2023282489263,0,0,0.0,3547.1245094831415,0.0,0.0
06,001,444304,06001444304,4443.04,Census Tract 4443.04,G5020,S,16787479,0,+37.5081370,-122.0358825,Census Tract 4443.04; Alameda County; California,6408,3602,107,1877,255,19,2473,186,54,189750,1958,15,6408,787,52,3309,2045,6,1,444304,Alameda,16.787477655754785,0.029705719044975015,0.007660878447395302,0.06662965019433648,381.7130918296903,0,0,0.0,7574.716648785052,0.0,0.0
06,001,441525,06001441525,4415.25,Census Tract 4415.25,G5020,S,4661895,0,+37.4990214,-121.9388552,Census Tract 4415.25; Alameda County; California,1603,738,38,348,79,0,472,27,3,186354,587,63,1603,110,56,1136,181,6,1,441525,Alameda,4.661890191250869,0.051490514905149054,0.10732538330494037,0.04065040650406504,343.8519429325911,2,1,40.50077954732584,365.4840855207317,0.4290105339146489,20.9
06,001,436301,06001436301,4363.01,Census Tract 4363.01,G5020,S,1057644,0,+37.6678078,-122.0945904,Census Tract 4363.01; Alameda County; California,5255,2301,313,1216,251,0,1941,307,108,149063,1860,110,5255,325,565,1647,2413,6,1,436301,Alameda,1.057644253414777,0.1360278139939157,0.05913978494623656,0.18035636679704475,4968.589374956065,0,0,40.32227262259444,700.1862424817384,0.0,0.0
06,001,450400,06001450400,4504,Census Tract 4504,G5020,S,3148410,0,+37.7126655,-121.9324172,Census Tract 4504; Alameda County; California,7886,3841,471,2288,216,58,3143,805,86,151272,2692,26,7886,2790,299,2489,1472,6,1,450400,Alameda,3.1484169307804346,0.12262431658422286,0.009658246656760773,0.23197084092684198,2504.7508552322533,0,0,24.772901564478378,1479.7266052041593,0.0,0.0
06,001,441702,06001441702,4417.02,Census Tract 4417.02,G5020,S,1128742,0,+37.5583412,-122.0082979,Census Tract 4417.02; Alameda County; California,5037,2463,215,1523,215,69,2022,316,14,99181,2085,150,5037,936,504,2601,816,6,1,441702,Alameda,1.128744544037608,0.08729192042224929,0.07194244604316546,0.13398294762484775,4462.480041748202,0,0,0.0,2792.8792311604193,0.0,0.0
06,001,433801,06001433801,4338.01,Census Tract 4338.01,G5020,S,600344,0,+37.7049461,-122.1226567,Census Tract 4338.01; Alameda County; California,3528,1948,70,1291,242,0,1777,87,10,94254,1072,41,3528,308,472,1010,1645,6,1,433801,Alameda,0.6003430045400069,0.03593429158110883,0.03824626865671642,0.049794661190965095,5876.640476061205,0,0,19.4677846413774,950.2409468025625,0.0,0.0
06,001,433802,06001433802,4338.02,Census Tract 4338.02,G5020,S,934044,0,+37.6948314,-122.1238940,Census Tract 4338.02; Alameda County; California,4301,2276,179,1516,209,0,2054,461,126,100784,1470,255,4301,340,541,2307,896,6,1,433802,Alameda,0.934044136700689,0.07864674868189807,0.17346938775510204,0.257908611599297,4604.707455466036,2,1,93.63609062834041,323.09755258345865,2.1412264382543764,32.8
06,001,436302,06001436302,4363.02,Census Tract 4363.02,G5020,S,773495,0,+37.6641766,-122.0877950,Census Tract 4363.02; Alameda County; California,3932,2058,137,1349,254,0,1787,64,130,90833,1304,126,3932,672,461,917,1793,6,1,436302,Alameda,0.7734987519966909,0.06656948493683187,0.09662576687116564,0.09426627793974733,5083.395402836825,1,1,67.23518424245111,615.5698261034328,1.2928269081477175,21.0
06,001,436403,06001436403,4364.03,Census Tract 4364.03,G5020,S,1585686,0,+37.6691520,-122.0708563,Census Tract 4364.03; Alameda County; California,4519,2279,180,1516,287,25,2020,455,189,75179,1607,103,4519,1199,424,1044,1165,6,1,436403,Alameda,1.5856832310924394,0.07898200965335674,0.0640945861854387,0.28258007898200965,2849.875631772106,0,0,4.373758065011793,1418.2917350173761,0.0,0.0
06,001,436404,06001436404,4364.04,Census Tract 4364.04,G5020,S,1573797,0,+37.6737239,-122.0592192,Census Tract 4364.04; Alameda County; California,3232,1700,191,1054,111,0,1356,170,140,150903,1186,18,3232,1442,365,601,693,6,1,436404,Alameda,1.5738022069789965,0.11235294117647059,0.01517706576728499,0.18235294117647058,2053.6252812886883,0,0,0.0,2376.88794483236,0.0,0.0
06,001,442502,06001442502,4425.02,Census Tract 4425.02,G5020,S,971665,0,+37.5396667,-121.9903682,Census Tract 4425.02; Alameda County; California,3866,2424,147,1291,285,54,1777,157,114,157760,1080,20,3866,676,164,1817,1149,6,1,442502,Alameda,0.971665626994005,0.06064356435643564,0.018518518518518517,0.1117986798679868,3978.7349604617148,0,0,0.0,2318.4472374517613,0.0,0.0
06,001,442501,06001442501,4425.01,Census Tract 4425.01,G5020,S,983968,0,+37.5346224,-121.9839849,Census Tract 4425.01; Alameda County; California,3280,1286,37,733,111,3,957,235,0,91867,1051,50,3280,438,104,1748,925,6,1,442501,Alameda,0.9839691897621861,0.028771384136858476,0.047573739295908656,0.1827371695178849,3333.437707325712,0,0,0.0,2619.6519640478973,0.0,0.0
06,001,450609,06001450609,4506.09,Census Tract 4506.09,G5020,S,2688381,0,+37.6891989,-121.9239700,Census Tract 4506.09; Alameda County; California,4928,2598,407,1376,207,32,2061,289,235,152857,1916,64,4928,2376,100,1569,681,6,1,450609,Alameda,2.6883782938911267,0.15665896843725943,0.033402922755741124,0.201693610469592,1833.0753566929272,2,1,31.632528055228903,1226.772048221427,0.7439429207357658,11.8
06,001,450608,06001450608,4506.08,Census Tract 4506.08,G5020,S,3513932,0,+37.6564813,-121.9043199,Census Tract 4506.08; Alameda County; California,4658,2291,219,1334,164,63,1866,465,35,250001,1404,36,4658,1925,78,2079,357,6,1,450608,Alameda,3.513932036949384,0.09559144478393715,0.02564102564102564,0.21824530772588388,1325.5805607566153,0,0,0.0,5036.665079145907,0.0,0.0
06,001,444303,06001444303,4443.03,Census Tract 4443.03,G5020,S,5643025,0,+37.5249502,-122.0812538,Census Tract 4443.03; Alameda County; California,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,6,1,444303,Alameda,5.6430259834731435,,,,0.0,0,0,0.0,9234.88613181044,0.0,0.0
06,001,432601,06001432601,4326.01,Census Tract 4326.01,G5020,S,1060237,0,+37.7215214,-122.1576682,Census Tract 4326.01; Alameda County; California,4092,2274,670,867,193,11,1741,268,69,91767,1767,251,4092,985,907,968,1015,6,1,432601,Alameda,1.0602351918335222,0.29463500439753737,0.1420486700622524,0.14819700967458224,3859.5210114875385,2,1,84.89617824874256,269.8809646036834,1.886373905907888,32.6
06,001,403401,06001403401,4034.01,Census Tract 4034.01,G5020,S,549686,602434,+37.8092493,-122.2597833,Census Tract 4034.01; Alameda County; California,2717,1556,413,477,73,205,1261,138,0,69984,1985,774,2717,1154,447,678,238,6,1,403401,Alameda,1.1521176946070557,0.2654241645244216,0.38992443324937026,0.08868894601542417,2358.2660111184796,0,0,46.39001925489155,980.6906239636297,0.0,0.0
06,001,403402,06001403402,4034.02,Census Tract 4034.02,G5020,S,99215,0,+37.8024095,-122.2651075,Census Tract 4034.02; Alameda County; California,1134,925,427,136,132,95,810,113,0,89021,735,282,1134,493,172,152,135,6,1,403402,Alameda,0.09921669410615404,0.4616216216216216,0.3836734693877551,0.12216216216216216,11429.528167776982,0,0,99.99999999999999,522.4330100689593,0.0,0.0
06,001,403302,06001403302,4033.02,Census Tract 4033.02,G5020,S,719239,104126,+37.7937603,-122.2667344,Census Tract 4033.02; Alameda County; California,2556,2136,652,563,24,173,1602,236,45,148235,1416,231,2556,1317,123,559,158,6,1,403302,Alameda,0.8233693584926483,0.3052434456928839,0.163135593220339,0.13155430711610486,3104.317611089267,0,0,81.04055509893006,423.40608781906053,0.0,0.0
06,001,982100,06001982100,9821,Census Tract 9821,G5020,S,1695361,0,+37.8737516,-122.2546176,Census Tract 9821; Alameda County; California,923,382,77,17,34,209,357,4,3,-666666666,20,0,923,261,82,387,170,6,1,982100,Alameda,1.6953620130480709,0.20157068062827224,0.0,0.01832460732984293,544.4264958730256,0,0,24.26205701222045,1249.5968574603248,0.0,0.0
06,001,420302,06001420302,4203.02,Census Tract 4203.02,G5020,S,870122,1109281,+37.8906499,-122.3181164,Census Tract 4203.02; Alameda County; California,2446,1179,213,458,28,36,885,90,47,121538,944,107,2446,849,287,834,171,6,1,420302,Alameda,1.9794021775713366,0.1806615776081425,0.11334745762711865,0.11620016963528414,1235.7266389396236,0,0,0.13553016076400734,1846.833075193522,0.0,0.0
06,001,402801,06001402801,4028.01,Census Tract 4028.01,G5020,S,291472,0,+37.8095483,-122.2707403,Census Tract 4028.01; Alameda County; California,3254,1858,619,467,123,130,1440,243,36,74931,1707,735,3254,869,1411,620,148,6,1,402801,Alameda,0.2914711131345472,0.33315392895586654,0.4305799648506151,0.15016146393972013,11164.056585250379,0,0,99.99999999999996,232.85541884156376,0.0,0.0
06,001,402802,06001402802,4028.02,Census Tract 4028.02,G5020,S,118446,0,+37.8070174,-122.2735577,Census Tract 4028.02; Alameda County; California,1430,590,158,123,26,57,473,39,13,-666666666,717,446,1430,329,613,252,51,6,1,402802,Alameda,0.11844588378317573,0.2677966101694915,0.6220362622036262,0.08813559322033898,12073.024020131628,0,0,100.0,423.1476750765253,0.0,0.0
06,001,420401,06001420401,4204.01,Census Tract 4204.01,G5020,S,200056,0,+37.8848762,-122.2997917,Census Tract 4204.01; Alameda County; California,1333,533,62,131,25,153,408,1,0,72708,437,124,1333,427,0,483,314,6,1,420401,Alameda,0.20005378557973516,0.11632270168855535,0.2837528604118993,0.001876172607879925,6663.208077453291,0,0,0.0,1867.3400701191276,0.0,0.0
06,001,403301,06001403301,4033.01,Census Tract 4033.01,G5020,S,196598,0,+37.7981065,-122.2669550,Census Tract 4033.01; Alameda County; California,1830,923,235,338,114,171,858,212,42,34417,771,284,1830,187,51,1262,38,6,1,403301,Alameda,0.19659655774522208,0.25460455037919827,0.36835278858625164,0.27518959913326113,9308.403061520414,2,1,100.0,172.14048680181327,10.17311810002231,32.6
06,001,422902,06001422902,4229.02,Census Tract 4229.02,G5020,S,385452,0,+37.8687746,-122.2698172,Census Tract 4229.02; Alameda County; California,3022,1331,245,207,43,350,888,57,71,-666666666,1369,694,3022,907,203,1189,209,6,1,422902,Alameda,0.3854527949289066,0.18407212622088656,0.5069393718042366,0.09616829451540196,7840.129945243701,2,1,99.74518151224028,207.79487434651517,5.188702809559034,21.0
06,001,422901,06001422901,4229.01,Census Tract 4229.01,G5020,S,158830,0,+37.8657427,-122.2678632,Census Tract 4229.01; Alameda County; California,2024,1008,250,169,0,326,817,20,12,49604,849,373,2024,820,0,1040,51,6,1,422901,Alameda,0.15882967324109504,0.24801587301587302,0.43934040047114253,0.031746031746031744,12743.210753368958,0,0,99.99999999999997,486.55859643726063,0.0,0.0
06,001,420402,06001420402,4204.02,Census Tract 4204.02,G5020,S,920050,1632801,+37.8862110,-122.3141636,Census Tract 4204.02; Alameda County; California,1661,787,227,135,27,4,431,67,0,58835,647,122,1661,531,52,536,468,6,1,420402,Alameda,2.552851358349598,0.2884371029224905,0.18856259659969088,0.08513341804320203,650.6450109472202,0,0,0.0,2650.3969401709837,0.0,0.0
06,001,420301,06001420301,4203.01,Census Tract 4203.01,G5020,S,415654,0,+37.8947347,-122.3047951,Census Tract 4203.01; Alameda County; California,2645,1352,245,592,91,21,985,128,20,113188,1103,58,2645,1004,64,1143,230,6,1,420301,Alameda,0.41565435770377956,0.1812130177514793,0.05258386219401632,0.10946745562130178,6363.460290929963,0,0,19.455611705536636,1012.6242849738134,0.0,0.0
06,075,020602,06075020602,206.02,Census Tract 206.02,G5020,S,246264,0,+37.7578121,-122.4306825,Census Tract 206.02; San Francisco County; California,2564,1551,358,441,101,118,1190,179,30,196417,1353,378,2564,1776,118,302,254,6,75,20602,San Francisco,0.2462626000353817,0.2308188265635074,0.2793791574279379,0.1347517730496454,10411.65000138721,5,1,100.0,1226.6151712445585,20.303529643890815,0.0
06,001,450603,06001450603,4506.03,Census Tract 4506.03,G5020,S,3918835,0,+37.6888372,-121.9106075,Census Tract 4506.03; Alameda County; California,4897,2439,137,1456,121,0,1773,227,38,202238,1475,0,4897,2065,21,1897,736,6,1,450603,Alameda,3.9188349940248615,0.05617056170561706,0.0,0.10865108651086511,1249.6060710559566,0,0,6.920114537546204,1737.0023510402364,0.0,0.0
06,001,450604,06001450604,4506.04,Census Tract 4506.04,G5020,S,2113004,0,+37.6811898,-121.8865528,Census Tract 4506.04; Alameda County; California,4993,2403,93,1514,94,38,1860,253,40,180125,1706,42,4993,2650,22,1478,656,6,1,450604,Alameda,2.113005523629521,0.03870162297128589,0.0246189917936694,0.12193091968372867,2362.98483092628,0,0,0.0,2530.2764963428062,0.0,0.0
06,001,450605,06001450605,4506.05,Census Tract 4506.05,G5020,S,1770810,0,+37.6721104,-121.8819955,Census Tract 4506.05; Alameda County; California,3814,1730,77,1021,206,50,1422,205,114,182500,1344,27,3814,1873,10,1385,340,6,1,450605,Alameda,1.7708131058318866,0.04450867052023121,0.020089285714285716,0.18439306358381502,2153.812837413055,0,0,0.0,3614.1189055775285,0.0,0.0
06,001,450606,06001450606,4506.06,Census Tract 4506.06,G5020,S,2028174,0,+37.6694706,-121.8997590,Census Tract 4506.06; Alameda County; California,6028,2990,273,1868,30,0,2194,471,251,235150,2049,42,6028,3011,0,2517,301,6,1,450606,Alameda,2.0281718244133913,0.09130434782608696,0.020497803806734993,0.24147157190635452,2972.134770555488,0,0,0.0,3573.1027205134296,0.0,0.0
06,095,980000,06095980000,9800,Census Tract 9800,G5020,S,13952563,167451,+38.2544515,-121.9456515,Census Tract 9800; Solano County; California,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,6,95,980000,Solano,14.120011949577199,,,,0.0,0,0,0.0,26777.774807532685,0.0,0.0
06,001,451701,06001451701,4517.01,Census Tract 4517.01,G5020,S,1222738,0,+37.6721084,-121.7879470,Census Tract 4517.01; Alameda County; California,2936,1598,119,837,208,8,1209,171,100,186991,1039,69,2936,1595,125,562,369,6,1,451701,Alameda,1.2227380870037665,0.07446808510638298,0.06641000962463908,0.16958698372966208,2401.168354209413,0,0,0.0,10335.603051599785,0.0,0.0
06,001,451501,06001451501,4515.01,Census Tract 4515.01,G5020,S,5051107,0,+37.6733478,-121.7369681,Census Tract 4515.01; Alameda County; California,4496,2361,72,1555,168,16,1904,334,209,168580,1759,113,4496,2660,228,757,642,6,1,451501,Alameda,5.05111255002318,0.030495552731893267,0.06424104604889141,0.22998729351969505,890.1009342940433,0,0,0.0,14632.110540698322,0.0,0.0
06,001,408000,06001408000,4080,Census Tract 4080,G5020,S,1955276,0,+37.8029603,-122.1828718,Census Tract 4080; Alameda County; California,2860,1411,79,768,178,58,1113,210,18,192159,1074,61,2860,1736,235,459,326,6,1,408000,Alameda,1.9552756854556166,0.05598866052445074,0.056797020484171325,0.16158752657689582,1462.709336220056,0,0,0.0,4782.771910864475,0.0,0.0
06,001,441401,06001441401,4414.01,Census Tract 4414.01,G5020,S,1856512,0,+37.5735085,-122.0375264,Census Tract 4414.01; Alameda County; California,7549,3256,178,1818,277,43,2354,239,39,172083,2367,62,7549,1326,87,4931,742,6,1,441401,Alameda,1.8565115558596754,0.05466830466830467,0.02619349387410224,0.08538083538083538,4066.228392801123,0,0,0.0,2615.8061532026522,0.0,0.0
06,001,432400,06001432400,4324,Census Tract 4324,G5020,S,6442759,1843213,+37.7085402,-122.1858996,Census Tract 4324; Alameda County; California,6346,2990,190,2247,330,0,2866,328,59,82424,1738,148,6346,801,280,1286,3501,6,1,432400,Alameda,8.285975390016597,0.06354515050167224,0.08515535097813579,0.1294314381270903,765.8724171020364,0,0,2.3278821346444274,2148.2751851010316,0.0,0.0
06,001,404300,06001404300,4043,Census Tract 4043,G5020,S,1817027,37495,+37.8448210,-122.2385523,Census Tract 4043; Alameda County; California,3587,1837,251,748,63,37,1178,73,7,227237,1424,43,3587,2696,46,474,214,6,1,404300,Alameda,1.8545214866608335,0.1366358192705498,0.030196629213483147,0.043549265106151334,1934.1916638876953,0,0,20.66639963373645,1150.249760961209,0.0,0.0
06,041,109002,06041109002,1090.02,Census Tract 1090.02,G5020,S,2500205,2234,+37.9834870,-122.5480915,Census Tract 1090.02; Marin County; California,4345,2491,111,1248,97,115,1601,187,67,144043,2028,115,4345,3374,23,212,474,6,41,109002,Marin,2.5024379514908066,0.04456041750301084,0.05670611439842209,0.10196708149337616,1736.3067873117502,0,0,0.0,17972.24497652028,0.0,0.0
